SCHL	fod1p	_TYPE_	_FREQ_	p50adj_wagp	p25adj_wagp	p75adj_wagp	mean_grad_degree	mean_grad_degree_all	mean_employed	pct_ts	stabbr	pct_tsg	dboost	boost	pct_ts_all	pct_tsg_all	gths_mean	gthsftfy_mean	gmajor
	Multidisciplinary or General Science	11	284	73121.44213	52229.60152	94371.42857	0.317505271	0.337013139	0.965811966	0.010083965	MD	0.250947598			0.010068427	0.257522673	0.813262847	0.869127411	Physical sciences
	Atmospheric Sciences and Meteorology	11	32	92838.85072	73121.44213	118488.5714	0.81838734	0.782051282	0.988399072	0.000842155	MD	0.020957706			0.00091581	0.023423892	0.884900285	0.96948003	Physical sciences
	Chemistry	11	469	94371.42857	60000	142000	0.726257113	0.718023479	0.976371685	0.013718812	MD	0.341403708			0.013601992	0.347901526	0.854714954	0.930563908	Physical sciences
	Geology and Earth Science	11	88	92838.85072	55363.37761	125000	0.456102527	0.451458831	0.965231619	0.002649266	MD	0.06592912			0.002512867	0.064272224	0.891600042	0.897113427	Physical sciences
	Oceanography	11	34	104857.1429	58497.1537	116994.3074	0.648208469	0.646855346	0.983656404	0.000974158	MD	0.024242711			0.000829708	0.021221646	0.909119497	0.909446254	Physical sciences
	Physics	11	356	106548.3871	70000	138000	0.765241526	0.746331412	0.979587826	0.010175352	MD	0.253221833			0.00937022	0.239664458	0.899312227	0.931268906	Physical sciences
	Psychology	11	1512	62675.52182	42000	90000	0.535603483	0.529116884	0.961990019	0.046536519	MD	0.804848066			0.049549479	0.814817199	0.814056354	0.867173064	Psychology and social work
	Human Services and Community Organization	11	44	51185.00949	37605.31309	72000	0.324577861	0.349665486	0.989514015	0.001353033	MD	0.023400671			0.001325967	0.021804889	0.838252656	0.860459662	Psychology and social work
	Social Work	11	288	54318.78558	45000	72207.995	0.587082405	0.575711716	0.968384748	0.009260849	MD	0.160166176			0.009137485	0.150261513	0.818965763	0.870618468	Psychology and social work
	Interdisciplinary Social Sciences	11	58	86000	50000	123731.4286	0.446991845	0.394549763	0.936507937	0.002062233	MD	0.020253551			0.002202118	0.021879569	0.800947867	0.942606555	Social sciences
	General Social Sciences	11	88	56734.85322	41261.71143	83885.71429	0.400564002	0.363716814	0.979400918	0.002588024	MD	0.025417443			0.002948333	0.029293736	0.715044248	0.818293281	Social sciences
	Economics	11	977	95000	60000	150000	0.509691701	0.501917939	0.942226678	0.027666092	MD	0.271713589			0.027343834	0.271679957	0.861001908	0.909723815	Social sciences
	Anthropology and Archeology	11	125	70000	47006.64137	104857.1429	0.434635834	0.452160592	0.961863887	0.00375987	MD	0.036926347			0.004087747	0.040614598	0.799004277	0.855599629	Social sciences
	Criminology	11	123	67898.48197	48364.61101	103154.2786	0.257495591	0.259126145	0.97879809	0.00413811	MD	0.040641108			0.003702376	0.036785674	0.919943622	0.947013266	Social sciences
	Geography	11	159	72000	51577.13929	101091.193	0.283332208	0.301946556	0.977875386	0.004700392	MD	0.046163387			0.004530518	0.045013843	0.891269293	0.973671775	Social sciences
	International Relations	11	184	83567.36243	57671.42857	125828.5714	0.607130515	0.592395933	0.97218652	0.005509229	MD	0.054107117			0.005208635	0.051751403	0.877673696	0.95547748	Social sciences
	Political Science and Government	11	1149	90000	58720	130574.0038	0.581333485	0.576554063	0.952414982	0.03339998	MD	0.328027125			0.032470281	0.322614764	0.861074505	0.916566912	Social sciences
	Sociology	11	540	62914.28571	44917.45731	94371.42857	0.376502176	0.387072026	0.96168898	0.017136616	MD	0.168301743			0.017344549	0.172330122	0.842093387	0.895454125	Social sciences
	Miscellaneous Social Sciences	11	32	108637.5712	55000	135796.964	0.67281446	0.700645161	0.952210275	0.000860242	MD	0.008448589			0.000808835	0.008036335	0.916451613	0.901512357	Social sciences
Bachelors		12	17419	67050.28107	45000	99028.10743	0	0	0.958491108	1	MD	1			1	1	0.819216839	0.873194694	
Graduate degree		12	15024	88790.32258	60000	125351.0436	1	1	0.972796453	1	MD	1	21740.04151	0.324234905	1	1	0.895695304	0.944676434	
Bachelors		14	202	60586.33776	42293.25422	90000	0	0	0.972841078	0.010771808	MD	1			0.010771287	1	0.825029169	0.884686493	Agriculture and natural resources
Graduate degree		14	149	87000	61892.56715	120000	1	1	0.950559885	0.009120641	MD	1	26413.66224	0.435967303	0.008759842	1	0.88782703	0.943920088	Agriculture and natural resources
Bachelors		14	1538	92838.85072	62675.52182	120000	0	0	0.959794797	0.087277192	MD	1			0.081089761	1	0.89127677	0.934381234	Architecture and engineering
Graduate degree		14	1675	104857.1429	78344.40228	138000	1	1	0.980017632	0.112627791	MD	1	12018.29214	0.129453263	0.103431324	1	0.944984989	0.968426953	Architecture and engineering
Bachelors		14	632	47185.71429	33426.94497	73000	0	0	0.946601316	0.03519003	MD	1			0.037274303	1	0.684952548	0.752283936	Arts
Graduate degree		14	281	63962.85714	45000	90000	1	1	0.970489372	0.018868263	MD	1	16777.14286	0.355555556	0.022264153	1	0.770100536	0.896775911	Arts
Bachelors		14	648	60861.02436	41900	92000	0	0	0.964826217	0.035999722	MD	1			0.036377355	1	0.800839379	0.872178669	Biology and life sciences
Graduate degree		14	1635	92838.85072	58000	134100.5622	1	1	0.984059728	0.108174358	MD	1	31977.82636	0.525423729	0.104136671	1	0.923201916	0.964056687	Biology and life sciences
Bachelors		14	4430	71000	47900	103154.2786	0	0	0.958475333	0.259319426	MD	1			0.247878302	1	0.851333512	0.89471259	Business
Graduate degree		14	1849	93322.85714	65000	131000	1	1	0.960403745	0.128848241	MD	1	22322.85714	0.314406439	0.121314962	1	0.910741553	0.948511235	Business
Bachelors		14	932	60000	40000	87681.13679	0	0	0.955219258	0.053369697	MD	1			0.052390689	1	0.818872384	0.84941628	Communications and journalism
Graduate degree		14	343	72207.995	50331.42857	114905.1233	1	1	0.935516337	0.023007487	MD	1	12207.995	0.203466583	0.024343383	1	0.85683276	0.942473185	Communications and journalism
Bachelors		14	1478	85000	58497.1537	113000	0	0	0.966557381	0.085935482	MD	1			0.079300986	1	0.899342607	0.932376778	"Computers, statistics, and mathematics"
Graduate degree		14	1042	100000	72207.995	125828.5714	1	1	0.980520736	0.074679641	MD	1	15000	0.176470588	0.070703334	1	0.936406234	0.962863346	"Computers, statistics, and mathematics"
Bachelors		14	1060	51061.3679	40000	69987.66603	0	0	0.96669631	0.060355354	MD	1			0.07144862	1	0.751908795	0.819113432	Education
Graduate degree		14	1242	68157.14286	52428.57143	88790.32258	1	1	0.97336994	0.083736435	MD	1	17095.77496	0.334808402	0.101164476	1	0.877891178	0.920284082	Education
Bachelors		14	1181	70000	52428.57143	88790.32258	0	0	0.973906496	0.066421502	MD	1			0.071173996	1	0.826845857	0.913075137	Health
Graduate degree		14	906	88712.67958	64000	116564.3348	1	1	0.979400342	0.063201722	MD	1	18712.67958	0.267323994	0.063435528	1	0.902632835	0.957163288	Health
Bachelors		14	1569	54671.76765	39694.49715	83885.71429	0	0	0.948940377	0.08694148	MD	1			0.092981418	1	0.746832465	0.806172937	Humanities and liberal arts
Graduate degree		14	1764	83000	55000	123785.1343	1	1	0.978815453	0.110900364	MD	1	28328.23236	0.518151023	0.114686005	1	0.857954163	0.917176069	Humanities and liberal arts
Bachelors		14	368	54671.76765	37135.54029	82000	0	0	0.940108465	0.020682144	MD	1			0.021725501	1	0.729426888	0.784499835	"Industrial arts, consumer <br> services, and recreation"
Graduate degree		14	164	70000	51577.13929	104857.1429	1	1	0.977676306	0.011112777	MD	1	15328.23236	0.280368333	0.01134849	1	0.898346762	0.951584791	"Industrial arts, consumer <br> services, and recreation"
Bachelors		14	498	61892.56715	47006.64137	90879.50664	0	0	0.95915986	0.029164851	MD	1			0.027196556	1	0.879118246	0.902391915	Law and public policy
Graduate degree		14	231	88080	60000	117440	1	1	0.979497875	0.016495203	MD	1	26187.43285	0.423111111	0.01538108	1	0.887516406	0.932591111	Law and public policy
Bachelors		14	442	72207.995	48234.28571	99614.28571	0	0	0.955161274	0.027822571	MD	1			0.027469318	1	0.793408456	0.848109291	Physical sciences
Graduate degree		14	881	104857.1429	69987.66603	142352.9044	1	1	0.985675588	0.055767618	MD	1	32649.14785	0.452154195	0.053929372	1	0.898086577	0.952739294	Physical sciences
Bachelors		14	814	52229.60152	36700	77299.81025	0	0	0.949683433	0.047615363	MD	1			0.050656373	1	0.754892952	0.807724481	Psychology and social work
Graduate degree		14	1054	65000	50000	93322.85714	1	1	0.975922039	0.070686042	MD	1	12770.39848	0.244504996	0.073762807	1	0.871286332	0.917907343	Psychology and social work
Bachelors		14	1627	67050.28107	44917.45731	100059.6502	0	0	0.954752668	0.093133378	MD	1			0.092265536	1	0.827406507	0.880399321	Social sciences
Graduate degree		14	1808	99614.28571	66018.73829	146479.0756	1	1	0.955472582	0.112773417	MD	1	32564.00464	0.485665446	0.111338574	1	0.883135582	0.946502634	Social sciences
Bachelors	Animal Sciences	15	38	51811.76471	35072.45472	78344.40228	0	0	1	0.001934612	MD	0.179599599			0.002018714	0.187416274	0.709246023	0.815	Agriculture and natural resources
Graduate degree	Animal Sciences	15	42	96000	68943.074	120000	1	1	1	0.002490708	MD	0.273084788	44188.23529	0.852861035	0.002366	0.270096245	0.924215809	0.980126728	Agriculture and natural resources
Bachelors	Plant Science and Agronomy	15	26	78000	51473.98501	94535.57875	0	0	0.988320165	0.001197184	MD	0.111140458			0.001291661	0.11991703	0.839279279	0.916825095	Agriculture and natural resources
Graduate degree	Plant Science and Agronomy	15	29	94013.28273	65000	119658.9632	1	1	1	0.001686537	MD	0.184914268	16013.28273	0.205298497	0.001592375	0.181781212	0.94966443	0.965546576	Agriculture and natural resources
Bachelors	Architecture	15	129	68157.14286	46316.27108	95000	0	0	0.961340042	0.006668154	MD	0.076402018			0.007017325	0.086537744	0.765322367	0.904855363	Architecture and engineering
Graduate degree	Architecture	15	108	90775.76515	62914.28571	109682.1632	1	1	0.968056402	0.006940554	MD	0.061623811	22618.62229	0.331859895	0.006795201	0.065697705	0.918654434	0.971059432	Architecture and engineering
Bachelors	General Engineering	15	191	83567.36243	54000	113469.7064	0	0	0.964669568	0.012440127	MD	0.142535825			0.012099254	0.149208153	0.823690082	0.908566985	Architecture and engineering
Graduate degree	General Engineering	15	202	107592.9791	78000	149000	1	1	0.98222164	0.014896186	MD	0.132260304	24025.6167	0.2875	0.01386114	0.134012985	0.943416431	0.967156273	Architecture and engineering
Bachelors	Aerospace Engineering	15	51	100000	76000	120128.0835	0	0	0.965625614	0.002754547	MD	0.031560899			0.00237619	0.029303209	0.941234084	0.96467672	Architecture and engineering
Graduate degree	Aerospace Engineering	15	82	110100	90177.14286	132120	1	1	1	0.005312124	MD	0.047165305	10100	0.101	0.004726064	0.045692768	0.992085427	0.975827144	Architecture and engineering
Bachelors	Biomedical Engineering	15	28	74000	40370	91807.30793	0	0	1	0.001341142	MD	0.015366461			0.001228823	0.015153863	0.757954546	0.763682647	Architecture and engineering
Graduate degree	Biomedical Engineering	15	40	78642.85714	49000	125828.5714	1	1	0.988008342	0.002368038	MD	0.021025344	4642.857143	0.062741313	0.002266848	0.021916456	0.878732321	0.882762799	Architecture and engineering
Bachelors	Chemical Engineering	15	70	104459.203	57671.42857	134100.5622	0	0	0.975337423	0.004211765	MD	0.048257338			0.003863346	0.047642828	0.884457831	0.947851932	Architecture and engineering
Graduate degree	Chemical Engineering	15	118	99614.28571	67050.28107	123785.1343	1	1	0.966770339	0.00760699	MD	0.067540971	-4844.917322	-0.046380952	0.006993505	0.067614964	0.92775278	0.963410034	Architecture and engineering
Bachelors	Civil Engineering	15	190	93322.85714	67000	119658.9632	0	0	0.947883219	0.009955857	MD	0.114071688			0.009353485	0.115347305	0.918089077	0.959764531	Architecture and engineering
Graduate degree	Civil Engineering	15	159	103154.2786	69987.66603	134100.5622	1	1	0.996516105	0.010703876	MD	0.095037611	9831.421433	0.105348483	0.009696742	0.093750538	0.957690424	0.969103948	Architecture and engineering
Bachelors	Electrical Engineering	15	401	100000	67000	128484.8197	0	0	0.968581935	0.022213902	MD	0.254521273			0.019621141	0.241968165	0.956184467	0.954789959	Architecture and engineering
Graduate degree	Electrical Engineering	15	534	115000	90000	149573.7039	1	1	0.99153674	0.036448847	MD	0.323622143	15000	0.15	0.033019509	0.319240903	0.952026468	0.9743943	Architecture and engineering
Bachelors	Industrial and Manufacturing Engineering	15	46	82523.42286	60000	125351.0436	0	0	0.954235463	0.002455251	MD	0.028131642			0.002366416	0.029182667	0.937057435	0.971031286	Architecture and engineering
Graduate degree	Industrial and Manufacturing Engineering	15	52	103154.2786	80000	136314.2857	1	1	0.957841484	0.003500048	MD	0.031076235	20630.85572	0.25	0.00333615	0.032254731	0.898380495	0.984627998	Architecture and engineering
Bachelors	Mechanical Engineering	15	266	96468.57143	69205.71429	119083.4915	0	0	0.952699127	0.015149722	MD	0.173581683			0.013982053	0.172426857	0.917573821	0.938704225	Architecture and engineering
Graduate degree	Mechanical Engineering	15	242	106248.9069	83885.71429	136000	1	1	0.969262642	0.015473669	MD	0.13738766	9780.335505	0.101383646	0.014067757	0.136010608	0.945977885	0.97023644	Architecture and engineering
Bachelors	Miscellaneous Engineering Technologies	15	63	83885.71429	51380	104857.1429	0	0	0.982975022	0.004310203	MD	0.049385211			0.003799577	0.046856434	0.86892074	0.895973597	Architecture and engineering
Graduate degree	Miscellaneous Engineering Technologies	15	29	103000	57000	130000	1	1	0.886885651	0.002290562	MD	0.02033745	19114.28571	0.227861035	0.002088136	0.020188626	0.931191356	0.912308174	Architecture and engineering
Bachelors	Fine Arts	15	198	49514.05372	34602.85714	70144.90943	0	0	0.955103032	0.01013111	MD	0.287897162			0.010918373	0.29291958	0.694163789	0.772928953	Arts
Graduate degree	Fine Arts	15	83	67050.28107	54318.78558	94371.42857	1	1	0.972812235	0.005704525	MD	0.302334423	17536.22736	0.354166667	0.006746515	0.303021414	0.749009945	0.907570423	Arts
Bachelors	Drama and Theater Arts	15	52	36103.9975	26114.80076	61892.56715	0	0	0.945280083	0.003283151	MD	0.093297761			0.003357387	0.090072428	0.561208928	0.550779896	Arts
Graduate degree	Drama and Theater Arts	15	25	63962.85714	46200	86868.27325	1	1	0.956521739	0.001647081	MD	0.087293742	27858.85964	0.771628118	0.002057856	0.092429131	0.809578765	0.900261324	Arts
Bachelors	Music	15	79	49514.05372	38167.08307	75302.62336	0	0	0.959111261	0.004466679	MD	0.126930229			0.004872936	0.130731768	0.706466711	0.787133758	Arts
Graduate degree	Music	15	103	63000	41783.68121	99614.28571	1	1	0.983368256	0.006493632	MD	0.344156338	13485.94628	0.272366031	0.008008778	0.359716259	0.728667803	0.897591692	Arts
Bachelors	Commercial Art and Graphic Design	15	188	50000	38167.08307	73121.44213	0	0	0.932513651	0.010509497	MD	0.29864985			0.011123177	0.298414086	0.742227058	0.8415268	Arts
Graduate degree	Commercial Art and Graphic Design	15	33	69205.71429	53640.22486	97000	1	1	0.971555376	0.00250649	MD	0.132841609	19205.71429	0.384114286	0.002760829	0.124003307	0.897634409	0.969089868	Arts
Bachelors	Environmental Science	15	55	61892.56715	45088.57143	75000	0	0	0.914855612	0.003091966	MD	0.085888601			0.00314467	0.086445818	0.804174068	0.89694516	Biology and life sciences
Graduate degree	Environmental Science	15	50	71176.45222	51473.98501	104459.203	1	1	1	0.003528025	MD	0.032614246	9283.885072	0.15	0.003500018	0.033609852	0.914843087	0.984953233	Biology and life sciences
Bachelors	Biology	15	413	61892.56715	41783.68121	97996.56465	0	0	0.971552077	0.023295578	MD	0.647104381			0.023715356	0.65192635	0.805436703	0.876554066	Biology and life sciences
Graduate degree	Biology	15	1071	93870.3935	59000	141019.9241	1	1	0.985821438	0.070474418	MD	0.651489128	31977.82636	0.516666667	0.067646236	0.649590923	0.924044411	0.961675489	Biology and life sciences
Bachelors	Biochemical Sciences	15	51	55000	41261.71143	85000	0	0	0.995186522	0.002496219	MD	0.069339951			0.00243577	0.066958402	0.811007071	0.839981764	Biology and life sciences
Graduate degree	Biochemical Sciences	15	173	94371.42857	56734.85322	142064.5161	1	1	0.990793465	0.011082648	MD	0.102451705	39371.42857	0.715844156	0.010919819	0.104860458	0.939702044	0.973266878	Biology and life sciences
Bachelors	Microbiology	15	33	64987.1955	41942.85714	94013.28273	0	0	0.941915228	0.001886247	MD	0.052396156			0.00194843	0.053561604	0.86072623	0.93785822	Biology and life sciences
